id,hhb,hbo2,ca,na
11657,7.7254066,3.7635329,8.57577,2.776797
11658,7.7198477,3.7621784,8.573694,2.7739036
11659,7.724522,3.7633598,8.578096,2.7755332
11660,7.722063,3.7631679,8.566959,2.7748623
11661,7.7225375,3.7625,8.572175,2.7755039
11662,7.7097254,3.7574978,8.55914,2.7707393
11663,7.725191,3.7638395,8.57489,2.7762616
11664,7.71443,3.7592056,8.562093,2.772331
11665,7.7119355,3.758429,8.561854,2.7723992
11666,7.7145615,3.7598708,8.566421,2.772516
11667,7.7109966,3.7583475,8.561405,2.7713153
11668,7.720886,3.7626042,8.574924,2.7740715
11669,7.712348,3.7586195,8.562323,2.7726622
11670,7.7224207,3.7626557,8.57157,2.774578
11671,7.721451,3.7621684,8.573115,2.7741697
11672,7.7259493,3.7641463,8.579246,2.7759175
11673,7.721898,3.7618115,8.57193,2.773849
11674,7.724258,3.7639208,8.571478,2.776924
11675,7.731436,3.7662468,8.582139,2.7773302
11676,7.7296824,3.7654266,8.580228,2.7767036
11677,7.7124815,3.7593083,8.559126,2.7719715
11678,7.7278643,3.7645483,8.578873,2.7758121
11679,7.7232985,3.7632499,8.574436,2.7760856
11680,7.7165966,3.7609506,8.568597,2.772638
11681,7.708209,3.7572293,8.557023,2.7698634
11682,7.721781,3.7623186,8.570006,2.7731068
11683,7.7220545,3.763082,8.571631,2.7740028
11684,7.7230797,3.763416,8.570722,2.776484
11685,7.711112,3.758619,8.558024,2.7716153
11686,7.71358,3.7594545,8.559796,2.7719376
11687,7.722833,3.7617826,8.573489,2.773938
11688,7.722757,3.7627056,8.568355,2.7729638
11689,7.7132015,3.7592108,8.564689,2.7723486
11690,7.7145696,3.7603478,8.564235,2.7725692
11691,7.7218018,3.762336,8.575144,2.7737024
11692,7.705171,3.7559392,8.55536,2.7688556
11693,7.720829,3.7617738,8.573379,2.77367
11694,7.725359,3.7636511,8.57813,2.7754114
11695,7.706815,3.7568269,8.555956,2.769396
11696,7.721533,3.7612936,8.572658,2.773317
11697,7.7261543,3.763888,8.577128,2.7773588
11698,7.725911,3.764087,8.575877,2.7761934
11699,7.721352,3.7621553,8.573337,2.7732437
11700,7.7124786,3.758708,8.561406,2.772021
11701,7.705559,3.7559638,8.556829,2.7696922
11702,7.7204084,3.7621717,8.569697,2.7751086
11703,7.718392,3.7613611,8.566735,2.77403
11704,7.721699,3.7633493,8.572833,2.7756054
11705,7.7122793,3.7593665,8.562749,2.7712634
11706,7.7154484,3.7598405,8.56585,2.772461
11707,7.7118864,3.7592173,8.560056,2.7711616
11708,7.721921,3.761561,8.571973,2.7729218
11709,7.71007,3.7580943,8.556798,2.7713678
11710,7.7144804,3.7604144,8.563316,2.77165
11711,7.7102547,3.7580023,8.555732,2.77111
11712,7.724079,3.7633305,8.578364,2.7753112
11713,7.7093425,3.757315,8.555564,2.7688737
11714,7.7188797,3.7610288,8.568308,2.7747295
11715,7.716595,3.760581,8.566368,2.7728355
11716,7.7093,3.7579253,8.558562,2.7702568
11717,7.709737,3.757986,8.555692,2.7710989
11718,7.722321,3.7621498,8.574707,2.7741687
11719,7.722162,3.762889,8.575762,2.774312
11720,7.721586,3.7617252,8.570441,2.772555
11721,7.7253327,3.7638645,8.579295,2.7757878
11722,7.725496,3.763316,8.575656,2.7743416
11723,7.7214746,3.7628186,8.57388,2.7741556
11724,7.718096,3.76125,8.566546,2.7740586
11725,7.7074714,3.757152,8.556273,2.7694843
11726,7.71847,3.76128,8.567695,2.7743986
11727,7.7175546,3.7609394,8.571933,2.77287
11728,7.724549,3.7633357,8.574879,2.7760804
11729,7.7159486,3.760414,8.568475,2.7728708
11730,7.7260685,3.7642503,8.574966,2.7755764
11731,7.7053943,3.7566366,8.549148,2.7681098
11732,7.7216134,3.76284,8.571456,2.773924
11733,7.727081,3.764395,8.577487,2.776274
11734,7.70736,3.7569075,8.557299,2.7697294
11735,7.7218814,3.7620873,8.571608,2.7758172
11736,7.724251,3.7634149,8.57303,2.7752678
11737,7.709756,3.758153,8.559567,2.7705874
11738,7.71835,3.7609665,8.563039,2.7715154
11739,7.718573,3.761104,8.564436,2.7733483
11740,7.716366,3.7606537,8.569092,2.772969
11741,7.706836,3.756449,8.554732,2.7692435
11742,7.7163343,3.759891,8.561123,2.7698114
11743,7.7230864,3.7632246,8.573776,2.77441
11744,7.7129755,3.7593381,8.559263,2.77197
11745,7.7220097,3.762159,8.571261,2.7757514
11746,7.71725,3.7606795,8.56535,2.7727036
11747,7.7148733,3.7599955,8.566934,2.7726386
11748,7.718766,3.7616992,8.572244,2.7735465
11749,7.7189817,3.761467,8.568327,2.7744906
11750,7.7186527,3.7610931,8.565055,2.7730339
11751,7.7155457,3.7592535,8.559769,2.7697163
11752,7.719507,3.7620552,8.572857,2.77394
11753,7.718202,3.7613392,8.56666,2.774028
11754,7.724416,3.762713,8.5755415,2.7744749
11755,7.7313585,3.7668266,8.580298,2.7787545
11756,7.7180333,3.7608144,8.564774,2.7735445
11757,7.724328,3.7631602,8.578042,2.7767823
11758,7.710869,3.7582676,8.559806,2.771963
11759,7.721443,3.7610402,8.571494,2.7732897
11760,7.700767,3.754387,8.545159,2.7667735
11761,7.718202,3.7611494,8.566107,2.773185
11762,7.7217135,3.7623653,8.570819,2.7746754
11763,7.7192383,3.7615814,8.570399,2.7754424
11764,7.719058,3.7606993,8.57215,2.773062
11765,7.724179,3.7633507,8.572978,2.7751918
11766,7.702626,3.7549074,8.547896,2.7669284
11767,7.7217145,3.7634232,8.572839,2.7755992
11768,7.723058,3.762094,8.5729685,2.773345
11769,7.722877,3.762684,8.571833,2.7746246
11770,7.723558,3.7636018,8.5693245,2.775041
11771,7.715179,3.7600586,8.566804,2.772772
11772,7.727226,3.764429,8.577134,2.7760925
11773,7.7118864,3.7587318,8.560697,2.7720819
11774,7.719735,3.7618442,8.568843,2.7750938
11775,7.723658,3.7632477,8.572757,2.7751505
11776,7.712178,3.7588546,8.559143,2.7721055
11777,7.723953,3.763443,8.570075,2.773939
11778,7.706299,3.7567034,8.551345,2.769441
11779,7.7107406,3.7579002,8.557864,2.7701151
11780,7.723826,3.7622447,8.574199,2.7739437
11781,7.7257867,3.7636564,8.576403,2.7759688
11782,7.724443,3.7642357,8.570891,2.7766654
11783,7.724449,3.763444,8.577569,2.7754767
11784,7.7122574,3.758502,8.562043,2.7718337
11785,7.727414,3.765596,8.572797,2.7760637
11786,7.713566,3.7593453,8.562793,2.7724597
11787,7.7177496,3.7612672,8.570557,2.7732542
11788,7.730167,3.7663097,8.578872,2.7781553
11789,7.713055,3.7591462,8.557443,2.7713041
11790,7.7215686,3.7633905,8.572628,2.7756135
11791,7.72172,3.7625947,8.570032,2.7745216
11792,7.717289,3.7610974,8.570148,2.7733028
11793,7.722718,3.7629757,8.573755,2.7758315
11794,7.6979637,3.753258,8.541528,2.7649748
11795,7.7170925,3.7610207,8.569949,2.7732663
11796,7.7062674,3.756636,8.551935,2.7692702
11797,7.7259502,3.7635105,8.576856,2.7753031
11798,7.728547,3.7648861,8.579568,2.7761054
11799,7.7195787,3.7620528,8.573412,2.7738678
11800,7.7194743,3.7616775,8.5690775,2.774472
11801,7.716594,3.7596326,8.563315,2.7708886
11802,7.715875,3.7603238,8.568255,2.7728612
11803,7.7116823,3.7583122,8.560328,2.7714307
11804,7.718111,3.7607203,8.566927,2.7728074
11805,7.718371,3.7613034,8.572564,2.7732623
11806,7.7262774,3.764413,8.575841,2.7769082
11807,7.710436,3.7577617,8.556569,2.7705228
11808,7.7161617,3.760627,8.56884,2.7730167
11809,7.7231865,3.7629375,8.576922,2.7749054
11810,7.721102,3.7623184,8.567123,2.7738173
11811,7.72686,3.7639947,8.576566,2.7750487
11812,7.71426,3.759592,8.563838,2.7725596
11813,7.721266,3.7617984,8.5717,2.7756774
11814,7.7185965,3.7612839,8.568843,2.7748911
11815,7.720092,3.7604144,8.572037,2.7726867
11816,7.714954,3.7595026,8.562445,2.7713077
11817,7.71747,3.7602444,8.566092,2.7717981
11818,7.718895,3.7600071,8.568933,2.7716897
11819,7.728701,3.76502,8.579616,2.7763455
11820,7.7269382,3.764084,8.57754,2.7754986
11821,7.723705,3.763396,8.572085,2.7747533
11822,7.7077055,3.7568421,8.5572195,2.7697165
11823,7.721856,3.7627225,8.570754,2.7754958
11824,7.726451,3.7641377,8.576369,2.7759755
11825,7.7201066,3.7613552,8.573914,2.773536
11826,7.721362,3.7610004,8.572514,2.7731845
11827,7.713639,3.7591398,8.560185,2.7707908
11828,7.716843,3.7605011,8.563958,2.7719905
11829,7.713225,3.7594829,8.5630665,2.7720292
11830,7.7256494,3.7640173,8.575147,2.7758076
11831,7.71442,3.7598917,8.565935,2.7720063
11832,7.712747,3.7592182,8.565116,2.7713726
11833,7.7141485,3.7592518,8.561475,2.771097
11834,7.718708,3.7616334,8.567074,2.771332
11835,7.7233925,3.763579,8.5737095,2.7745068
11836,7.7211437,3.761237,8.566032,2.7712352
11837,7.717807,3.760723,8.566295,2.7727444
11838,7.714229,3.7596886,8.562951,2.773329
11839,7.7224474,3.763139,8.575956,2.7745302
11840,7.720495,3.7625475,8.57425,2.7738578
11841,7.7075186,3.7569792,8.55283,2.7693965
11842,7.7119427,3.758709,8.561032,2.7724721
11843,7.714205,3.7590845,8.560545,2.7716372
11844,7.7261333,3.7641044,8.579446,2.7758615
11845,7.720665,3.761288,8.569966,2.7734008
11846,7.7220736,3.7634223,8.57223,2.776223
11847,7.7235184,3.7629466,8.573027,2.7748964
11848,7.708771,3.7572124,8.558151,2.7706966
11849,7.721948,3.7614408,8.572163,2.7733333
11850,7.712868,3.7590408,8.563832,2.7727084
11851,7.726288,3.7646236,8.577922,2.7771952
11852,7.7245345,3.763394,8.578575,2.7753212
11853,7.72054,3.7605467,8.571978,2.7728345
11854,7.708049,3.7565832,8.554785,2.7683046
11855,7.721977,3.7627847,8.571287,2.7759707
11856,7.723603,3.7626855,8.573579,2.7746785
11857,7.7239676,3.7632084,8.577399,2.7748168
11858,7.7032924,3.7550707,8.553461,2.7684977
11859,7.723998,3.7634768,8.570085,2.7740483
11860,7.7306714,3.7658904,8.581037,2.7767532
11861,7.720224,3.7622845,8.569838,2.773485
11862,7.7223687,3.763033,8.570528,2.775527
11863,7.726061,3.7641149,8.579093,2.7758648
11864,7.7194986,3.7607164,8.569717,2.772405
11865,7.7084117,3.7576745,8.55679,2.769943
11866,7.7220335,3.7630086,8.569609,2.7759364
11867,7.7299304,3.7666671,8.576553,2.7781763
11868,7.715971,3.76035,8.565031,2.7740662
11869,7.712189,3.758838,8.561363,2.7725637
11870,7.7210493,3.7608762,8.571735,2.7731028
11871,7.7153378,3.7606616,8.566217,2.7717187
11872,7.7127037,3.758971,8.5628195,2.7727997
11873,7.716769,3.760985,8.569412,2.7725258
11874,7.7179966,3.7611778,8.568084,2.7745717
11875,7.7215815,3.7633355,8.572692,2.7756078
11876,7.7241488,3.7632825,8.573645,2.775621
11877,7.7245445,3.7633164,8.578063,2.7767968
11878,7.7225533,3.76287,8.573611,2.7757533
11879,7.7200656,3.7625437,8.569181,2.7755187
11880,7.7154827,3.7602375,8.567855,2.7728722
11881,7.7151184,3.7600646,8.56121,2.771389
11882,7.7116656,3.7590356,8.55964,2.771077
11883,7.720003,3.7619138,8.568867,2.7740185
11884,7.720005,3.7618415,8.568997,2.7740085
11885,7.726386,3.764635,8.578022,2.7771564
11886,7.719033,3.761616,8.567847,2.7740533
11887,7.724534,3.7642088,8.569935,2.775893
11888,7.7263,3.7643306,8.579315,2.7760503
11889,7.7248077,3.7634835,8.575171,2.7759411
11890,7.7220774,3.7635865,8.57317,2.7758262
11891,7.709713,3.7576857,8.558527,2.7701786
11892,7.713821,3.7595346,8.565562,2.7723641
11893,7.71368,3.7595112,8.563133,2.7732928
11894,7.7171655,3.761217,8.567005,2.7740586
11895,7.7165933,3.7610688,8.56872,2.7718809
11896,7.7267046,3.7637749,8.577186,2.7754202
11897,7.726938,3.764034,8.577832,2.7753196
11898,7.712793,3.7590072,8.562741,2.772354
11899,7.727115,3.764437,8.579899,2.7757914
11900,7.730686,3.7669458,8.577907,2.778791
11901,7.7204266,3.7617211,8.572582,2.7742765
11902,7.7203546,3.7604458,8.571139,2.7725856
11903,7.7202296,3.7626243,8.57386,2.7739334
11904,7.713393,3.7599087,8.56326,2.7716973
11905,7.7226744,3.762672,8.575523,2.7745566
11906,7.712945,3.7587624,8.558987,2.7694836
11907,7.7122755,3.7585669,8.562682,2.772331
11908,7.725813,3.7643957,8.577426,2.7769692
11909,7.7167315,3.7605536,8.566318,2.7726717
11910,7.725426,3.764018,8.578751,2.7757928
11911,7.7255993,3.7640507,8.578281,2.7758255
11912,7.726038,3.7644615,8.577672,2.7770104
11913,7.721729,3.7621546,8.571275,2.7746384
11914,7.7199783,3.762166,8.571004,2.773812
11915,7.721573,3.7633123,8.572676,2.7756414
11916,7.7219524,3.7623858,8.5738125,2.77449
11917,7.7160034,3.760857,8.566916,2.7719657
11918,7.7181106,3.7611878,8.567384,2.7743807
11919,7.7138643,3.7600255,8.563256,2.7721822
11920,7.7217484,3.7629092,8.576251,2.7742064
11921,7.7244678,3.7632527,8.578007,2.7767699
11922,7.7228494,3.7618747,8.572961,2.7735927
11923,7.7307253,3.76602,8.581544,2.7772343
11924,7.720632,3.7609618,8.570616,2.7723947
11925,7.7268443,3.7646227,8.575919,2.7761195
11926,7.7108793,3.7582076,8.55907,2.7717178
11927,7.723321,3.7631392,8.5695305,2.7742555
11928,7.721793,3.7630367,8.571131,2.773818
11929,7.717321,3.761268,8.57084,2.7728941
11930,7.722802,3.7622926,8.570248,2.7719443
11931,7.7199597,3.7604873,8.570597,2.772236
11932,7.728609,3.7648947,8.578929,2.7763762
11933,7.718418,3.7611284,8.567162,2.7738514
11934,7.7257996,3.764351,8.577357,2.7769213
11935,7.707769,3.7568421,8.554978,2.7695014
11936,7.7186227,3.7609043,8.566672,2.7740057
11937,7.717848,3.7608702,8.566336,2.7729228
11938,7.706574,3.7561862,8.557808,2.7698574
11939,7.7224503,3.7626724,8.569911,2.7732875
11940,7.712804,3.7597177,8.5616455,2.7715142
11941,7.720261,3.762037,8.570574,2.7755902
11942,7.7306013,3.765849,8.580948,2.7769768
11943,7.72415,3.7640052,8.575166,2.774825
11944,7.7188344,3.7608283,8.562599,2.770797
11945,7.720625,3.7614765,8.572851,2.7733357
11946,7.7134666,3.759635,8.559634,2.7724988
11947,7.72349,3.7630477,8.576012,2.774949
11948,7.7244415,3.7642682,8.570077,2.7763884
11949,7.710233,3.7581053,8.557769,2.770533
11950,7.7112947,3.7584414,8.559645,2.771966
11951,7.725445,3.7647672,8.571488,2.7770436
11952,7.7241244,3.7640116,8.569123,2.775376
11953,7.714187,3.759707,8.561298,2.7709846
11954,7.720645,3.7616405,8.573901,2.7734132
11955,7.728957,3.7658925,8.576711,2.7768056
11956,7.7305803,3.7658157,8.581003,2.7767584
11957,7.7108746,3.7581074,8.559265,2.7704318
11958,7.724598,3.762622,8.574941,2.7742088
11959,7.7174954,3.7608252,8.566914,2.7738292
11960,7.7237997,3.7627568,8.576667,2.7750165
11961,7.713806,3.7597055,8.565879,2.771386
11962,7.7281313,3.764986,8.580989,2.7762256
11963,7.71354,3.758923,8.5647,2.7723389
11964,7.7167706,3.759081,8.567751,2.7715118
11965,7.71708,3.7608316,8.563322,2.7728047
11966,7.7028546,3.7549946,8.546866,2.7662656
11967,7.7121124,3.7591352,8.56207,2.7715771
11968,7.7240577,3.763993,8.571426,2.776612
11969,7.714465,3.7595742,8.562942,2.7720268
11970,7.7083697,3.7571945,8.55626,2.7704782
11971,7.718062,3.7613666,8.56953,2.773389
11972,7.7251167,3.764175,8.573761,2.7766778
11973,7.712223,3.7588263,8.561624,2.7721689
11974,7.727836,3.764373,8.577893,2.7755868
11975,7.7241597,3.7630854,8.5778055,2.7766626
11976,7.7197647,3.7613716,8.567925,2.7721827
11977,7.723374,3.7621548,8.574733,2.7741344
11978,7.7296057,3.7654793,8.580624,2.7767699
11979,7.721229,3.762758,8.567197,2.7743876
11980,7.708627,3.7575254,8.555383,2.7706168
11981,7.7106957,3.7585826,8.559613,2.7716715
11982,7.711115,3.757998,8.561796,2.7720575
11983,7.7237296,3.7631643,8.576924,2.7752783
11984,7.722333,3.7629616,8.567125,2.7729843
11985,7.7236695,3.7629757,8.5767765,2.7750227
11986,7.7236147,3.7630076,8.573287,2.7754405
11987,7.708333,3.7573884,8.55354,2.7703965
11988,7.712969,3.7585218,8.558649,2.7698581
11989,7.721153,3.762889,8.572212,2.7742007
11990,7.7151146,3.760745,8.566336,2.7722995
11991,7.7180276,3.7607718,8.567099,2.7744234
11992,7.7217846,3.7625802,8.568281,2.7731702
11993,7.7209783,3.7618494,8.57149,2.7739885
11994,7.722463,3.7630453,8.567611,2.7741244
11995,7.7083073,3.7573752,8.559174,2.769887
11996,7.722769,3.7634077,8.5743885,2.7744658
11997,7.714632,3.7595325,8.56989,2.7719634
11998,7.7264175,3.7642035,8.576473,2.7770627
11999,7.7277837,3.764997,8.580386,2.7764757
12000,7.720828,3.76193,8.568335,2.7725546
12001,7.7223864,3.7627904,8.573375,2.7756844
12002,7.7152286,3.759837,8.563339,2.7726173
12003,7.7133303,3.7589953,8.562404,2.7719443
12004,7.7242775,3.7634416,8.573184,2.7756426
12005,7.7243195,3.7631822,8.577852,2.7766922
12006,7.7082257,3.7570207,8.555534,2.769727
12007,7.7096567,3.7574403,8.554955,2.7702193
12008,7.714067,3.7593453,8.561379,2.771717
12009,7.7042375,3.7555938,8.55393,2.768672
12010,7.725643,3.764276,8.572915,2.7750077
12011,7.7224913,3.7622771,8.5749035,2.7740748
12012,7.713445,3.7592874,8.563465,2.772596
12013,7.7239623,3.7632465,8.577228,2.7753286
12014,7.7241,3.7625926,8.574438,2.773893
12015,7.7218304,3.762918,8.573383,2.7745142
12016,7.7189775,3.7614899,8.568194,2.7743247
12017,7.721756,3.7627707,8.57496,2.7742357
12018,7.7149057,3.75952,8.562372,2.7714255
12019,7.7215357,3.7628093,8.568852,2.7754557
12020,7.7243466,3.7642028,8.570591,2.7765477
12021,7.7214675,3.762638,8.574389,2.7741277
12022,7.7209506,3.7621396,8.569714,2.7742689
12023,7.726105,3.7645216,8.577805,2.7771206
12024,7.7189875,3.7607105,8.568159,2.772088
12025,7.7228975,3.7628386,8.575271,2.7749643
12026,7.7261105,3.7645338,8.577727,2.7770755
12027,7.70841,3.7568483,8.558859,2.7705443
12028,7.7276034,3.7656353,8.573118,2.776377
12029,7.72817,3.7653537,8.577398,2.777637
12030,7.719581,3.7616968,8.569384,2.7747507
12031,7.71638,3.7594724,8.560959,2.7700183
12032,7.7102594,3.757912,8.55877,2.7710702
12033,7.7173185,3.7606158,8.562038,2.7715752
12034,7.7231426,3.7631736,8.574248,2.775993
12035,7.7212462,3.7623553,8.574364,2.774146
12036,7.720152,3.761747,8.572378,2.77426
12037,7.705392,3.7559934,8.555393,2.7688212
12038,7.7213397,3.7622979,8.568148,2.7736375
12039,7.7202587,3.7604384,8.571955,2.7727432
12040,7.721673,3.7616787,8.566274,2.7715957
12041,7.7130666,3.7595527,8.562165,2.7727244
12042,7.7282963,3.7649772,8.581246,2.776366
12043,7.7100487,3.757431,8.558212,2.7703974
12044,7.7118535,3.7591324,8.562307,2.771219
12045,7.7202396,3.7625227,8.5695715,2.7756002
12046,7.7129908,3.7592533,8.563207,2.7722194
12047,7.721389,3.7629726,8.574913,2.7741816
12048,7.708053,3.7566142,8.556585,2.7694862
12049,7.719046,3.7609704,8.564489,2.7712939
12050,7.720084,3.7619615,8.5670185,2.7734063
12051,7.713809,3.7588062,8.559685,2.77021
12052,7.7235413,3.7623544,8.573804,2.7739298
12053,7.717448,3.7611759,8.570405,2.7733138
12054,7.7071266,3.7567606,8.55671,2.7693815
12055,7.7235823,3.7629173,8.572003,2.7761865
12056,7.7224026,3.7623167,8.574541,2.7745178
12057,7.7260714,3.7638578,8.576873,2.7772489
12058,7.722012,3.7626157,8.574492,2.7749527
12059,7.727913,3.7650151,8.577754,2.7776606
12060,7.7207365,3.7621377,8.570369,2.774367
12061,7.7084403,3.757434,8.558825,2.7700398
12062,7.725399,3.7642052,8.574008,2.7771418
12063,7.726128,3.764523,8.577825,2.7770927
12064,7.7230744,3.7628627,8.575074,2.7749527
12065,7.722288,3.7617257,8.573103,2.7735507
12066,7.706435,3.7561939,8.55667,2.7694986
12067,7.7092233,3.757896,8.555603,2.7708573
12068,7.7113323,3.7586691,8.557051,2.7710726
12069,7.7126627,3.7585263,8.563464,2.77191
12070,7.707718,3.7570894,8.557749,2.7695887
12071,7.7053547,3.7560103,8.553343,2.7685654
12072,7.72956,3.765453,8.5802965,2.7768447
12073,7.7053223,3.7559695,8.555109,2.76913
12074,7.719451,3.7621582,8.573068,2.7737248
12075,7.7217474,3.7629538,8.574621,2.7743666
12076,7.71639,3.760213,8.564918,2.772684
12077,7.7181544,3.7610939,8.567226,2.7740371
12078,7.724642,3.7633116,8.578128,2.7768073
12079,7.7318583,3.76705,8.580637,2.7787817
12080,7.7174516,3.760713,8.5618725,2.7709532
12081,7.7203703,3.7616491,8.568875,2.77484
12082,7.717243,3.7607307,8.566352,2.7738943
12083,7.7244644,3.7632596,8.577893,2.7767708
12084,7.7220187,3.7614179,8.573295,2.773399
12085,7.7095313,3.7573476,8.5574255,2.7703905
12086,7.716285,3.759773,8.561226,2.7705336
12087,7.7057557,3.7562304,8.554316,2.768833
12088,7.7167273,3.761774,8.567201,2.7725155
12089,7.722366,3.7627861,8.573369,2.7756689
12090,7.7128587,3.7588148,8.564288,2.7724361
12091,7.7197504,3.7602315,8.570872,2.7723634
12092,7.7212324,3.7611315,8.572725,2.773229
12093,7.713119,3.7587447,8.560724,2.7707443
12094,7.723265,3.762294,8.573734,2.773935
12095,7.712291,3.75875,8.561558,2.7726753
12096,7.708091,3.7566984,8.558609,2.7701669
12097,7.7201385,3.7609682,8.569959,2.7726421
12098,7.7205834,3.7622325,8.569961,2.7745712
12099,7.72297,3.763068,8.57394,2.7758834
12100,7.71253,3.7587705,8.563259,2.7721388
12101,7.7189374,3.7616684,8.567891,2.7743683
12102,7.712529,3.7591002,8.564665,2.7711747
12103,7.710271,3.7581284,8.561951,2.7704303
12104,7.7076826,3.757266,8.557301,2.7696624
12105,7.716235,3.7604306,8.564472,2.7729275
12106,7.713581,3.7591982,8.561232,2.7711422
12107,7.714466,3.7599926,8.563063,2.772844
12108,7.7188926,3.7607188,8.567963,2.7719839
12109,7.720231,3.762124,8.574418,2.7734625
12110,7.718456,3.761259,8.569176,2.7749918
12111,7.724756,3.7633967,8.575316,2.7761216
12112,7.715808,3.760473,8.568131,2.772659
12113,7.7160616,3.7603514,8.564223,2.7723925
12114,7.7231355,3.762695,8.575418,2.7748559
12115,7.7102203,3.7577503,8.559797,2.7716086
12116,7.717218,3.7603943,8.565628,2.772374
12117,7.7158985,3.7593675,8.561084,2.769282
12118,7.7187643,3.7624183,8.570109,2.7730315
12119,7.7112827,3.7580137,8.561887,2.7718961
12120,7.71991,3.7605453,8.571459,2.7725244
12121,7.704819,3.7556689,8.556197,2.7692215
12122,7.7235055,3.7631876,8.575678,2.774475
12123,7.709829,3.7578452,8.55794,2.770243
12124,7.7169194,3.7602456,8.564407,2.7734313
12125,7.720172,3.7620292,8.569458,2.774439
